timestamp,Station | Dostyk St,Station | Astana Mall,Station | Seifullin St,Station | Triumphal Arch,Station | Palace of Peace,Station | Zhastar Ave,Station | Khan Shatyr,Station | Shakarim St,Station | Central Park,Station | Kosmonavtov St,Station | Kenesary St,Station | Saryarka Ave,Station | Botanical Garden,Station | Abylai Khan Ave,Station | Respublika Ave,Station | Syganak St,Station | Keruen City,Station | Turan Ave,Station | Bogenbai Batyr Ave,Station | Mangilik El Ave,Station | University Quarter,Station | Expo 2017,Station | Kabanbay Batyr Ave,Station | Mega Silk Way,Station | Baiterek,Station | Sarayshyk St,Station | River Embankment,Station | Nurly Zhol,Line | Line 1,Line | Line 2,Line | Line 3,Line | Line 4,Line | Line 5,Line | Line 6,Line | Line 7,Line | Line 8,Line | Line 9,District | Esil,District | Almaty,District | Saryarka,District | Baikonur,Network | Total
2025-11-08 18:00:00,18.0,29.0,56.0,45.0,27.0,50.0,26.0,14.0,43.0,18.0,16.0,39.0,30.0,26.0,38.0,45.0,38.0,32.0,50.0,27.0,16.0,45.0,36.0,41.0,64.0,45.0,13.0,42.0,368.0,388.0,420.0,397.0,312.0,268.0,345.0,358.0,360.0,306.0,228.0,249.0,186.0,969.0
2025-11-08 18:15:00,17.0,32.0,46.0,19.0,30.0,35.0,40.0,8.0,86.0,22.0,23.0,32.0,21.0,21.0,31.0,43.0,19.0,35.0,80.0,19.0,27.0,29.0,34.0,83.0,68.0,30.0,36.0,25.0,330.0,425.0,397.0,400.0,311.0,228.0,365.0,392.0,403.0,319.0,236.0,306.0,130.0,991.0
2025-11-08 18:30:00,19.0,24.0,69.0,24.0,50.0,50.0,31.0,9.0,56.0,42.0,21.0,50.0,28.0,46.0,44.0,29.0,30.0,30.0,39.0,33.0,8.0,28.0,35.0,47.0,32.0,30.0,36.0,35.0,316.0,355.0,431.0,402.0,346.0,292.0,345.0,395.0,344.0,248.0,298.0,257.0,172.0,975.0
2025-11-08 18:45:00,22.0,23.0,21.0,51.0,25.0,62.0,57.0,19.0,51.0,12.0,49.0,40.0,50.0,11.0,43.0,38.0,24.0,29.0,60.0,12.0,33.0,35.0,23.0,39.0,42.0,43.0,27.0,40.0,361.0,381.0,384.0,348.0,273.0,242.0,369.0,425.0,382.0,347.0,248.0,225.0,161.0,981.0
2025-11-08 19:00:00,21.0,35.0,43.0,9.0,54.0,35.0,59.0,13.0,44.0,32.0,10.0,41.0,21.0,12.0,35.0,54.0,22.0,20.0,69.0,32.0,19.0,24.0,39.0,46.0,29.0,29.0,26.0,25.0,326.0,358.0,353.0,364.0,311.0,244.0,313.0,336.0,344.0,248.0,252.0,249.0,149.0,898.0
2025-11-08 19:15:00,27.0,22.0,56.0,40.0,43.0,21.0,61.0,13.0,53.0,8.0,25.0,66.0,26.0,12.0,32.0,15.0,19.0,17.0,62.0,14.0,14.0,25.0,43.0,78.0,29.0,30.0,21.0,35.0,332.0,400.0,432.0,402.0,268.0,188.0,270.0,334.0,358.0,339.0,186.0,271.0,111.0,907.0
2025-11-08 19:30:00,25.0,15.0,37.0,20.0,15.0,18.0,14.0,15.0,17.0,18.0,20.0,22.0,20.0,27.0,34.0,43.0,21.0,20.0,45.0,23.0,28.0,12.0,51.0,43.0,48.0,18.0,18.0,24.0,238.0,267.0,305.0,307.0,271.0,192.0,272.0,263.0,242.0,207.0,193.0,210.0,101.0,711.0
2025-11-08 19:45:00,6.0,7.0,31.0,25.0,13.0,30.0,37.0,16.0,57.0,17.0,24.0,48.0,21.0,29.0,16.0,21.0,41.0,10.0,33.0,17.0,10.0,44.0,29.0,47.0,23.0,34.0,38.0,32.0,284.0,330.0,358.0,317.0,233.0,195.0,253.0,293.0,266.0,255.0,192.0,182.0,127.0,756.0
2025-11-08 20:00:00,15.0,29.0,29.0,22.0,29.0,20.0,14.0,5.0,76.0,7.0,22.0,53.0,23.0,17.0,19.0,10.0,20.0,21.0,45.0,16.0,15.0,28.0,22.0,35.0,38.0,34.0,11.0,42.0,278.0,302.0,299.0,266.0,177.0,120.0,232.0,311.0,327.0,228.0,149.0,213.0,127.0,717.0
2025-11-08 20:15:00,14.0,19.0,20.0,31.0,26.0,25.0,23.0,6.0,40.0,0.0,21.0,15.0,14.0,24.0,8.0,6.0,12.0,18.0,20.0,25.0,18.0,10.0,11.0,23.0,46.0,25.0,7.0,32.0,225.0,206.0,189.0,169.0,153.0,120.0,189.0,231.0,261.0,180.0,117.0,129.0,113.0,539.0
2025-11-08 20:30:00,12.0,7.0,38.0,23.0,15.0,23.0,6.0,10.0,21.0,5.0,8.0,16.0,16.0,24.0,16.0,10.0,12.0,8.0,24.0,11.0,16.0,29.0,31.0,11.0,19.0,15.0,20.0,23.0,165.0,164.0,220.0,202.0,177.0,140.0,179.0,196.0,153.0,136.0,113.0,144.0,76.0,469.0
2025-11-08 20:45:00,19.0,15.0,37.0,13.0,13.0,6.0,22.0,5.0,32.0,6.0,18.0,19.0,15.0,4.0,21.0,26.0,9.0,21.0,20.0,12.0,7.0,8.0,23.0,52.0,36.0,19.0,15.0,10.0,173.0,200.0,207.0,209.0,157.0,120.0,176.0,185.0,209.0,172.0,122.0,157.0,52.0,503.0
2025-11-08 21:00:00,8.0,4.0,15.0,21.0,13.0,5.0,23.0,4.0,37.0,3.0,10.0,10.0,22.0,8.0,19.0,15.0,7.0,19.0,6.0,19.0,5.0,14.0,12.0,26.0,27.0,13.0,9.0,16.0,139.0,147.0,144.0,130.0,108.0,91.0,161.0,158.0,174.0,148.0,90.0,101.0,51.0,390.0
2025-11-08 21:15:00,11.0,2.0,31.0,12.0,7.0,15.0,19.0,6.0,18.0,6.0,10.0,20.0,5.0,6.0,7.0,16.0,18.0,15.0,16.0,22.0,3.0,9.0,19.0,12.0,25.0,21.0,5.0,21.0,151.0,132.0,152.0,145.0,131.0,113.0,132.0,141.0,157.0,105.0,78.0,116.0,78.0,377.0
2025-11-08 21:30:00,8.0,23.0,16.0,10.0,14.0,8.0,30.0,6.0,19.0,17.0,11.0,7.0,4.0,6.0,8.0,15.0,12.0,7.0,37.0,9.0,4.0,10.0,14.0,12.0,22.0,14.0,10.0,8.0,158.0,163.0,145.0,144.0,134.0,91.0,104.0,117.0,162.0,99.0,95.0,107.0,60.0,361.0
2025-11-08 21:45:00,11.0,9.0,11.0,9.0,7.0,16.0,7.0,7.0,12.0,7.0,10.0,12.0,11.0,5.0,10.0,6.0,10.0,15.0,25.0,5.0,8.0,8.0,21.0,17.0,21.0,7.0,8.0,10.0,110.0,125.0,133.0,118.0,94.0,69.0,110.0,124.0,119.0,93.0,60.0,102.0,50.0,305.0
2025-11-08 22:00:00,5.0,18.0,20.0,3.0,15.0,15.0,16.0,6.0,33.0,9.0,5.0,9.0,22.0,8.0,6.0,9.0,12.0,8.0,18.0,9.0,1.0,3.0,31.0,17.0,10.0,14.0,10.0,15.0,139.0,133.0,132.0,107.0,97.0,81.0,125.0,153.0,165.0,81.0,76.0,121.0,69.0,347.0
2025-11-08 22:15:00,3.0,4.0,1.0,3.0,1.0,7.0,3.0,1.0,8.0,1.0,4.0,4.0,4.0,6.0,0.0,3.0,5.0,6.0,9.0,4.0,0.0,5.0,4.0,8.0,6.0,2.0,7.0,3.0,37.0,54.0,50.0,44.0,38.0,27.0,42.0,42.0,41.0,33.0,24.0,32.0,23.0,112.0
2025-11-08 22:30:00,1.0,4.0,3.0,7.0,10.0,3.0,4.0,2.0,10.0,3.0,2.0,7.0,3.0,7.0,6.0,2.0,3.0,9.0,2.0,2.0,3.0,4.0,5.0,1.0,3.0,6.0,2.0,2.0,43.0,38.0,43.0,39.0,31.0,24.0,49.0,58.0,55.0,32.0,38.0,32.0,14.0,116.0
2025-11-08 22:45:00,1.0,2.0,0.0,5.0,5.0,5.0,3.0,1.0,10.0,1.0,5.0,4.0,3.0,5.0,8.0,5.0,6.0,2.0,9.0,3.0,4.0,5.0,4.0,3.0,10.0,2.0,3.0,1.0,43.0,50.0,43.0,39.0,33.0,23.0,49.0,49.0,44.0,37.0,34.0,27.0,17.0,115.0
2025-11-08 23:00:00,6.0,4.0,8.0,2.0,0.0,3.0,6.0,6.0,10.0,1.0,3.0,0.0,3.0,2.0,3.0,2.0,7.0,1.0,9.0,1.0,4.0,6.0,8.0,10.0,5.0,1.0,2.0,6.0,46.0,52.0,60.0,52.0,39.0,25.0,36.0,41.0,44.0,36.0,14.0,48.0,21.0,119.0
2025-11-08 23:15:00,0.0,2.0,5.0,4.0,5.0,7.0,8.0,0.0,1.0,7.0,3.0,10.0,5.0,1.0,8.0,9.0,1.0,5.0,6.0,4.0,0.0,4.0,1.0,8.0,6.0,1.0,2.0,4.0,35.0,51.0,51.0,54.0,38.0,38.0,41.0,37.0,36.0,45.0,36.0,18.0,18.0,117.0
2025-11-08 23:30:00,5.0,2.0,3.0,4.0,7.0,5.0,2.0,6.0,4.0,0.0,1.0,7.0,2.0,6.0,4.0,6.0,3.0,7.0,18.0,6.0,0.0,5.0,4.0,0.0,10.0,1.0,3.0,4.0,39.0,55.0,59.0,60.0,57.0,33.0,43.0,40.0,42.0,30.0,28.0,47.0,20.0,125.0
2025-11-08 23:45:00,5.0,3.0,8.0,1.0,3.0,8.0,5.0,1.0,8.0,2.0,4.0,5.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,5.0,2.0,2.0,2.0,4.0,8.0,4.0,7.0,6.0,39.0,31.0,32.0,35.0,36.0,38.0,42.0,47.0,45.0,28.0,28.0,26.0,24.0,106.0
2025-11-09 00:00:00,6.0,1.0,0.0,5.0,0.0,3.0,2.0,0.0,7.0,1.0,1.0,1.0,3.0,5.0,7.0,2.0,6.0,1.0,9.0,5.0,3.0,2.0,6.0,3.0,5.0,3.0,4.0,4.0,30.0,37.0,41.0,34.0,37.0,20.0,43.0,39.0,30.0,24.0,23.0,29.0,19.0,95.0
2025-11-09 00:15:00,0.0,4.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,3.0,7.0,5.0,4.0,5.0,4.0,9.0,4.0,0.0,6.0,5.0,2.0,4.0,5.0,2.0,10.0,5.0,5.0,7.0,51.0,47.0,42.0,43.0,42.0,33.0,38.0,41.0,45.0,34.0,40.0,18.0,22.0,114.0
2025-11-09 00:30:00,3.0,6.0,6.0,2.0,2.0,5.0,4.0,1.0,9.0,3.0,3.0,1.0,2.0,6.0,4.0,7.0,5.0,7.0,16.0,3.0,1.0,4.0,5.0,5.0,4.0,8.0,5.0,4.0,45.0,53.0,54.0,54.0,52.0,32.0,48.0,53.0,52.0,23.0,38.0,47.0,23.0,131.0
2025-11-09 00:45:00,2.0,2.0,7.0,5.0,1.0,1.0,6.0,3.0,4.0,2.0,4.0,7.0,3.0,0.0,1.0,4.0,4.0,6.0,6.0,1.0,0.0,7.0,5.0,5.0,4.0,5.0,2.0,4.0,42.0,44.0,51.0,48.0,32.0,25.0,29.0,33.0,41.0,37.0,19.0,33.0,12.0,101.0
2025-11-09 01:00:00,3.0,3.0,13.0,3.0,4.0,5.0,2.0,3.0,5.0,5.0,4.0,4.0,4.0,1.0,6.0,8.0,2.0,6.0,7.0,0.0,1.0,6.0,3.0,6.0,6.0,4.0,5.0,3.0,37.0,41.0,57.0,59.0,48.0,42.0,42.0,46.0,40.0,32.0,37.0,40.0,13.0,122.0
2025-11-09 01:15:00,2.0,0.0,6.0,3.0,0.0,1.0,2.0,0.0,5.0,8.0,4.0,3.0,8.0,1.0,6.0,6.0,2.0,3.0,1.0,5.0,1.0,6.0,5.0,0.0,3.0,3.0,3.0,2.0,27.0,26.0,40.0,36.0,35.0,32.0,38.0,33.0,27.0,26.0,31.0,22.0,10.0,89.0
2025-11-09 01:30:00,0.0,2.0,4.0,2.0,2.0,9.0,1.0,1.0,2.0,0.0,2.0,3.0,2.0,2.0,3.0,6.0,1.0,1.0,5.0,3.0,2.0,6.0,3.0,1.0,9.0,2.0,3.0,6.0,34.0,32.0,27.0,30.0,26.0,28.0,34.0,35.0,30.0,26.0,20.0,16.0,21.0,83.0
2025-11-09 01:45:00,3.0,2.0,7.0,9.0,8.0,8.0,6.0,3.0,7.0,3.0,4.0,2.0,3.0,4.0,3.0,1.0,2.0,4.0,2.0,0.0,4.0,3.0,4.0,4.0,4.0,10.0,8.0,3.0,46.0,32.0,45.0,41.0,40.0,39.0,48.0,63.0,52.0,35.0,41.0,30.0,15.0,121.0
2025-11-09 02:00:00,3.0,5.0,11.0,7.0,3.0,3.0,3.0,1.0,7.0,2.0,2.0,4.0,7.0,2.0,7.0,2.0,0.0,1.0,3.0,3.0,2.0,4.0,5.0,7.0,3.0,15.0,3.0,5.0,45.0,38.0,51.0,46.0,37.0,32.0,40.0,53.0,49.0,37.0,36.0,31.0,16.0,120.0
2025-11-09 02:15:00,5.0,4.0,12.0,10.0,4.0,4.0,6.0,3.0,3.0,0.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,3.0,16.0,4.0,2.0,1.0,5.0,10.0,2.0,7.0,2.0,6.0,39.0,50.0,68.0,69.0,59.0,40.0,40.0,40.0,42.0,38.0,24.0,47.0,20.0,129.0
2025-11-09 02:30:00,3.0,5.0,5.0,8.0,5.0,4.0,6.0,1.0,10.0,1.0,6.0,3.0,4.0,4.0,3.0,4.0,0.0,4.0,1.0,3.0,0.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,36.0,30.0,33.0,33.0,32.0,28.0,42.0,42.0,48.0,28.0,27.0,28.0,14.0,97.0
2025-11-09 02:45:00,6.0,3.0,6.0,11.0,2.0,6.0,8.0,3.0,6.0,1.0,3.0,2.0,7.0,0.0,5.0,5.0,0.0,3.0,6.0,4.0,4.0,7.0,8.0,3.0,8.0,3.0,1.0,3.0,45.0,44.0,52.0,50.0,43.0,37.0,53.0,44.0,47.0,50.0,20.0,38.0,16.0,124.0
2025-11-09 03:00:00,6.0,10.0,5.0,2.0,10.0,6.0,10.0,1.0,7.0,1.0,5.0,10.0,0.0,1.0,0.0,4.0,7.0,4.0,6.0,3.0,3.0,6.0,5.0,2.0,3.0,5.0,2.0,6.0,67.0,55.0,47.0,44.0,31.0,24.0,36.0,53.0,65.0,36.0,28.0,34.0,32.0,130.0
2025-11-09 03:15:00,8.0,2.0,7.0,2.0,2.0,4.0,6.0,1.0,3.0,7.0,2.0,6.0,6.0,4.0,4.0,2.0,3.0,9.0,7.0,2.0,4.0,2.0,7.0,1.0,7.0,3.0,1.0,7.0,41.0,44.0,54.0,47.0,41.0,26.0,38.0,46.0,48.0,34.0,25.0,42.0,18.0,119.0
2025-11-09 03:30:00,6.0,0.0,8.0,4.0,3.0,6.0,2.0,3.0,18.0,2.0,7.0,4.0,0.0,2.0,6.0,5.0,4.0,5.0,3.0,0.0,4.0,4.0,2.0,2.0,8.0,2.0,4.0,3.0,35.0,29.0,42.0,43.0,37.0,32.0,54.0,60.0,50.0,28.0,31.0,45.0,13.0,117.0
2025-11-09 03:45:00,2.0,1.0,4.0,3.0,6.0,3.0,5.0,2.0,4.0,2.0,8.0,4.0,2.0,3.0,5.0,5.0,5.0,2.0,14.0,3.0,1.0,5.0,9.0,5.0,17.0,1.0,5.0,5.0,62.0,61.0,51.0,49.0,43.0,27.0,40.0,49.0,58.0,42.0,35.0,37.0,17.0,131.0
2025-11-09 04:00:00,3.0,2.0,2.0,6.0,4.0,1.0,0.0,1.0,10.0,5.0,2.0,2.0,3.0,5.0,2.0,3.0,11.0,8.0,9.0,4.0,0.0,4.0,3.0,4.0,1.0,5.0,6.0,0.0,32.0,41.0,55.0,44.0,44.0,28.0,43.0,41.0,35.0,20.0,32.0,36.0,18.0,106.0
2025-11-09 04:15:00,6.0,2.0,10.0,1.0,3.0,8.0,6.0,0.0,8.0,4.0,1.0,9.0,3.0,1.0,2.0,5.0,3.0,2.0,5.0,5.0,0.0,3.0,5.0,3.0,11.0,2.0,2.0,3.0,39.0,46.0,48.0,47.0,39.0,35.0,38.0,36.0,43.0,36.0,20.0,36.0,21.0,113.0
2025-11-09 04:30:00,1.0,1.0,8.0,5.0,8.0,8.0,2.0,1.0,8.0,2.0,2.0,2.0,4.0,4.0,7.0,3.0,2.0,0.0,4.0,5.0,7.0,4.0,7.0,2.0,3.0,4.0,1.0,4.0,37.0,28.0,39.0,36.0,34.0,33.0,51.0,56.0,39.0,29.0,31.0,29.0,20.0,109.0
2025-11-09 04:45:00,2.0,8.0,4.0,1.0,3.0,10.0,15.0,3.0,7.0,0.0,3.0,1.0,3.0,0.0,7.0,1.0,1.0,4.0,2.0,1.0,3.0,5.0,6.0,0.0,1.0,8.0,1.0,3.0,53.0,36.0,22.0,19.0,15.0,21.0,41.0,55.0,58.0,29.0,23.0,28.0,23.0,103.0
2025-11-09 05:00:00,8.0,4.0,5.0,2.0,10.0,3.0,10.0,2.0,5.0,2.0,4.0,5.0,2.0,2.0,9.0,8.0,7.0,6.0,9.0,8.0,4.0,1.0,5.0,10.0,10.0,3.0,4.0,3.0,57.0,60.0,55.0,54.0,50.0,34.0,54.0,56.0,60.0,44.0,42.0,40.0,25.0,151.0
2025-11-09 05:15:00,2.0,2.0,10.0,2.0,12.0,12.0,7.0,0.0,4.0,1.0,11.0,5.0,1.0,2.0,2.0,7.0,10.0,5.0,6.0,5.0,3.0,14.0,7.0,3.0,17.0,2.0,12.0,3.0,85.0,67.0,56.0,52.0,47.0,49.0,59.0,73.0,70.0,52.0,49.0,34.0,32.0,167.0
2025-11-09 05:30:00,5.0,3.0,6.0,6.0,7.0,3.0,3.0,0.0,4.0,1.0,5.0,4.0,1.0,4.0,18.0,4.0,0.0,10.0,10.0,4.0,0.0,2.0,2.0,7.0,8.0,2.0,4.0,5.0,37.0,42.0,46.0,49.0,44.0,28.0,55.0,60.0,49.0,31.0,45.0,37.0,15.0,128.0
2025-11-09 05:45:00,1.0,1.0,11.0,5.0,2.0,6.0,3.0,1.0,15.0,2.0,8.0,1.0,1.0,8.0,7.0,13.0,2.0,3.0,18.0,5.0,4.0,2.0,12.0,11.0,7.0,4.0,2.0,1.0,42.0,54.0,63.0,73.0,66.0,45.0,72.0,64.0,56.0,34.0,46.0,61.0,15.0,156.0
2025-11-09 06:00:00,3.0,6.0,16.0,13.0,18.0,13.0,16.0,8.0,21.0,2.0,11.0,11.0,10.0,14.0,16.0,20.0,9.0,10.0,9.0,11.0,2.0,19.0,19.0,15.0,16.0,4.0,18.0,7.0,125.0,125.0,129.0,130.0,114.0,101.0,143.0,139.0,128.0,102.0,103.0,86.0,46.0,337.0
2025-11-09 06:15:00,11.0,20.0,14.0,6.0,18.0,29.0,5.0,5.0,39.0,19.0,7.0,9.0,4.0,11.0,6.0,21.0,18.0,10.0,27.0,17.0,14.0,12.0,24.0,16.0,28.0,12.0,13.0,24.0,168.0,150.0,152.0,151.0,144.0,124.0,179.0,196.0,187.0,94.0,107.0,130.0,108.0,439.0
2025-11-09 06:30:00,10.0,15.0,45.0,13.0,6.0,18.0,30.0,11.0,27.0,11.0,14.0,13.0,14.0,15.0,12.0,14.0,17.0,9.0,15.0,14.0,9.0,14.0,14.0,21.0,17.0,9.0,16.0,11.0,147.0,171.0,199.0,182.0,164.0,142.0,146.0,145.0,152.0,131.0,97.0,131.0,75.0,434.0
2025-11-09 06:45:00,16.0,8.0,45.0,8.0,27.0,25.0,22.0,6.0,10.0,7.0,13.0,20.0,6.0,15.0,12.0,24.0,13.0,10.0,19.0,11.0,12.0,27.0,17.0,21.0,36.0,23.0,7.0,9.0,195.0,187.0,203.0,208.0,158.0,133.0,136.0,165.0,175.0,152.0,128.0,123.0,66.0,469.0
2025-11-09 07:00:00,4.0,10.0,53.0,10.0,13.0,20.0,32.0,14.0,42.0,15.0,11.0,18.0,34.0,13.0,29.0,33.0,38.0,19.0,31.0,25.0,15.0,24.0,33.0,30.0,47.0,32.0,13.0,32.0,272.0,277.0,284.0,245.0,211.0,183.0,239.0,259.0,271.0,210.0,159.0,196.0,125.0,690.0
2025-11-09 07:15:00,18.0,11.0,34.0,18.0,16.0,6.0,9.0,3.0,28.0,28.0,13.0,18.0,13.0,21.0,31.0,26.0,29.0,26.0,70.0,16.0,26.0,40.0,46.0,34.0,35.0,23.0,20.0,23.0,245.0,280.0,326.0,310.0,254.0,151.0,243.0,258.0,230.0,193.0,178.0,225.0,85.0,681.0
2025-11-09 07:30:00,31.0,14.0,28.0,25.0,23.0,26.0,31.0,6.0,55.0,22.0,25.0,17.0,19.0,36.0,22.0,27.0,21.0,32.0,27.0,19.0,9.0,26.0,17.0,22.0,33.0,32.0,16.0,37.0,259.0,246.0,280.0,267.0,237.0,169.0,248.0,294.0,299.0,182.0,203.0,196.0,117.0,698.0
2025-11-09 07:45:00,22.0,22.0,39.0,34.0,15.0,24.0,39.0,10.0,23.0,19.0,21.0,27.0,15.0,38.0,27.0,8.0,19.0,8.0,36.0,18.0,17.0,21.0,19.0,25.0,34.0,39.0,29.0,20.0,249.0,276.0,305.0,279.0,253.0,181.0,207.0,242.0,240.0,212.0,196.0,157.0,103.0,668.0
2025-11-09 08:00:00,36.0,25.0,44.0,37.0,51.0,23.0,24.0,21.0,36.0,15.0,7.0,32.0,14.0,19.0,26.0,34.0,27.0,8.0,39.0,15.0,17.0,20.0,22.0,41.0,62.0,33.0,10.0,23.0,294.0,303.0,345.0,338.0,270.0,199.0,228.0,256.0,291.0,247.0,195.0,206.0,113.0,761.0
2025-11-09 08:15:00,20.0,12.0,38.0,25.0,13.0,50.0,29.0,14.0,36.0,22.0,19.0,31.0,15.0,22.0,36.0,9.0,15.0,16.0,65.0,15.0,29.0,46.0,35.0,25.0,47.0,26.0,21.0,12.0,254.0,307.0,338.0,317.0,251.0,194.0,272.0,293.0,245.0,247.0,168.0,224.0,104.0,743.0
2025-11-09 08:30:00,25.0,14.0,38.0,36.0,24.0,40.0,36.0,19.0,87.0,7.0,9.0,32.0,16.0,28.0,30.0,52.0,27.0,18.0,60.0,19.0,16.0,25.0,26.0,31.0,34.0,12.0,43.0,19.0,226.0,303.0,344.0,353.0,327.0,254.0,367.0,324.0,279.0,226.0,205.0,273.0,119.0,823.0
2025-11-09 08:45:00,24.0,19.0,36.0,62.0,22.0,34.0,39.0,16.0,43.0,5.0,20.0,35.0,13.0,8.0,35.0,29.0,13.0,20.0,53.0,21.0,14.0,28.0,36.0,48.0,46.0,27.0,37.0,33.0,283.0,302.0,341.0,344.0,291.0,240.0,331.0,321.0,305.0,285.0,183.0,228.0,120.0,816.0
2025-11-09 09:00:00,12.0,10.0,12.0,19.0,19.0,13.0,39.0,7.0,83.0,16.0,42.0,14.0,23.0,22.0,18.0,32.0,28.0,19.0,61.0,7.0,9.0,21.0,21.0,27.0,34.0,18.0,13.0,18.0,250.0,279.0,262.0,243.0,201.0,119.0,234.0,273.0,303.0,186.0,180.0,215.0,76.0,657.0
2025-11-09 09:15:00,15.0,10.0,35.0,32.0,27.0,32.0,53.0,11.0,19.0,7.0,25.0,26.0,18.0,25.0,13.0,15.0,18.0,34.0,45.0,18.0,7.0,21.0,20.0,34.0,19.0,28.0,19.0,16.0,237.0,269.0,287.0,266.0,222.0,169.0,209.0,240.0,251.0,210.0,159.0,179.0,94.0,642.0
2025-11-09 09:30:00,13.0,13.0,40.0,26.0,25.0,34.0,14.0,5.0,51.0,13.0,23.0,41.0,31.0,19.0,29.0,30.0,18.0,13.0,39.0,23.0,5.0,8.0,22.0,38.0,43.0,23.0,23.0,19.0,208.0,264.0,291.0,272.0,231.0,194.0,256.0,267.0,246.0,206.0,185.0,183.0,107.0,681.0
2025-11-09 09:45:00,18.0,17.0,34.0,20.0,41.0,26.0,38.0,8.0,37.0,14.0,12.0,16.0,35.0,10.0,18.0,19.0,15.0,19.0,26.0,21.0,7.0,22.0,27.0,17.0,33.0,18.0,11.0,26.0,249.0,229.0,235.0,204.0,181.0,153.0,205.0,242.0,268.0,188.0,143.0,169.0,105.0,605.0
2025-11-09 10:00:00,8.0,12.0,18.0,17.0,8.0,16.0,27.0,6.0,20.0,9.0,7.0,17.0,5.0,13.0,21.0,11.0,31.0,15.0,22.0,14.0,12.0,34.0,15.0,17.0,25.0,15.0,22.0,26.0,200.0,203.0,197.0,172.0,140.0,113.0,163.0,177.0,170.0,154.0,106.0,104.0,99.0,463.0
2025-11-09 10:15:00,6.0,6.0,44.0,7.0,17.0,14.0,16.0,10.0,27.0,18.0,13.0,19.0,8.0,11.0,13.0,23.0,19.0,14.0,18.0,13.0,7.0,20.0,12.0,18.0,23.0,3.0,20.0,21.0,150.0,158.0,198.0,194.0,170.0,149.0,150.0,161.0,152.0,118.0,118.0,131.0,73.0,440.0
2025-11-09 10:30:00,9.0,15.0,18.0,16.0,13.0,6.0,19.0,7.0,37.0,8.0,7.0,16.0,6.0,7.0,21.0,5.0,9.0,20.0,16.0,10.0,0.0,17.0,20.0,13.0,26.0,13.0,16.0,13.0,152.0,144.0,142.0,132.0,112.0,86.0,151.0,166.0,183.0,113.0,90.0,127.0,53.0,383.0
2025-11-09 10:45:00,5.0,13.0,23.0,7.0,10.0,14.0,17.0,9.0,43.0,6.0,4.0,13.0,7.0,6.0,10.0,8.0,17.0,8.0,13.0,8.0,9.0,19.0,10.0,10.0,9.0,9.0,13.0,26.0,134.0,124.0,135.0,119.0,98.0,88.0,130.0,156.0,149.0,91.0,66.0,111.0,78.0,346.0
2025-11-09 11:00:00,9.0,19.0,10.0,9.0,19.0,8.0,22.0,10.0,9.0,4.0,9.0,17.0,16.0,9.0,4.0,10.0,11.0,6.0,32.0,2.0,3.0,15.0,8.0,24.0,16.0,19.0,18.0,8.0,146.0,181.0,166.0,149.0,113.0,71.0,77.0,111.0,135.0,122.0,92.0,84.0,48.0,346.0
2025-11-09 11:15:00,3.0,3.0,30.0,9.0,8.0,10.0,17.0,8.0,18.0,5.0,7.0,15.0,6.0,6.0,9.0,7.0,4.0,10.0,24.0,9.0,0.0,9.0,19.0,15.0,7.0,12.0,9.0,21.0,107.0,106.0,134.0,131.0,110.0,87.0,100.0,123.0,122.0,78.0,63.0,112.0,47.0,300.0
2025-11-09 11:30:00,12.0,2.0,8.0,5.0,17.0,14.0,19.0,3.0,10.0,3.0,8.0,5.0,13.0,11.0,11.0,7.0,4.0,8.0,18.0,7.0,3.0,5.0,6.0,27.0,24.0,3.0,17.0,14.0,102.0,128.0,114.0,104.0,91.0,64.0,88.0,111.0,111.0,101.0,77.0,65.0,41.0,284.0
2025-11-09 11:45:00,2.0,9.0,19.0,13.0,4.0,3.0,14.0,2.0,21.0,11.0,5.0,23.0,12.0,3.0,6.0,6.0,13.0,5.0,11.0,8.0,6.0,12.0,14.0,12.0,12.0,9.0,5.0,3.0,95.0,121.0,133.0,114.0,80.0,67.0,87.0,81.0,96.0,104.0,49.0,74.0,36.0,263.0
2025-11-09 12:00:00,5.0,11.0,8.0,18.0,3.0,7.0,10.0,6.0,25.0,11.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,7.0,10.0,2.0,4.0,12.0,10.0,15.0,29.0,20.0,5.0,10.0,111.0,104.0,102.0,99.0,74.0,61.0,86.0,99.0,129.0,98.0,56.0,71.0,32.0,257.0
2025-11-09 12:15:00,1.0,4.0,12.0,4.0,11.0,11.0,14.0,3.0,25.0,4.0,9.0,8.0,9.0,9.0,12.0,8.0,16.0,6.0,6.0,7.0,7.0,2.0,14.0,8.0,24.0,22.0,10.0,7.0,123.0,100.0,82.0,65.0,64.0,59.0,104.0,134.0,136.0,76.0,85.0,67.0,45.0,273.0
