timestamp,Station | Dostyk St,Station | Astana Mall,Station | Seifullin St,Station | Triumphal Arch,Station | Palace of Peace,Station | Zhastar Ave,Station | Khan Shatyr,Station | Shakarim St,Station | Central Park,Station | Kosmonavtov St,Station | Kenesary St,Station | Saryarka Ave,Station | Botanical Garden,Station | Abylai Khan Ave,Station | Respublika Ave,Station | Syganak St,Station | Keruen City,Station | Turan Ave,Station | Bogenbai Batyr Ave,Station | Mangilik El Ave,Station | University Quarter,Station | Expo 2017,Station | Kabanbay Batyr Ave,Station | Mega Silk Way,Station | Baiterek,Station | Sarayshyk St,Station | River Embankment,Station | Nurly Zhol,Station | Independence Square,Station | Dostyk St,Station | Astana Mall,Station | Seifullin St,Line | Line 1,Line | Line 2,Line | Line 3,Line | Line 4,Line | Line 5,Line | Line 6,Line | Line 7,Line | Line 8,Line | Line 9,District | Esil,District | Almaty,District | Saryarka,District | Baikonur,Network | Total
2026-03-02 18:20:00,63.0,34.0,83.0,40.0,35.0,46.0,30.0,24.0,90.0,26.0,25.0,50.0,33.0,17.0,45.0,67.0,64.0,36.0,79.0,34.0,28.0,58.0,64.0,54.0,84.0,35.0,39.0,22.0,23.0,40.0,54.0,59.0,539.0,464.0,380.0,470.0,483.0,572.0,380.0,505.0,391.0,436.0,383.0,462.0,200.0,1481.0
2026-03-02 18:30:00,55.0,32.0,82.0,46.0,46.0,33.0,76.0,17.0,59.0,24.0,36.0,66.0,49.0,41.0,37.0,60.0,51.0,16.0,36.0,73.0,43.0,63.0,84.0,47.0,50.0,37.0,38.0,37.0,62.0,33.0,66.0,24.0,504.0,440.0,324.0,461.0,553.0,560.0,403.0,530.0,380.0,464.0,418.0,411.0,226.0,1519.0
2026-03-02 18:40:00,47.0,17.0,22.0,60.0,68.0,51.0,109.0,8.0,59.0,12.0,19.0,34.0,28.0,5.0,60.0,34.0,49.0,42.0,93.0,43.0,35.0,51.0,88.0,68.0,50.0,20.0,19.0,48.0,40.0,46.0,22.0,47.0,522.0,473.0,368.0,564.0,517.0,407.0,215.0,353.0,306.0,482.0,305.0,399.0,208.0,1394.0
2026-03-02 18:50:00,27.0,31.0,47.0,55.0,39.0,43.0,113.0,13.0,65.0,14.0,20.0,28.0,23.0,18.0,20.0,47.0,65.0,65.0,73.0,22.0,11.0,90.0,29.0,58.0,44.0,42.0,38.0,51.0,40.0,28.0,30.0,32.0,513.0,402.0,353.0,569.0,500.0,418.0,240.0,289.0,248.0,454.0,296.0,359.0,212.0,1321.0
2026-03-02 19:00:00,58.0,40.0,18.0,35.0,20.0,84.0,50.0,15.0,60.0,57.0,34.0,50.0,38.0,19.0,65.0,37.0,43.0,55.0,75.0,20.0,19.0,29.0,35.0,36.0,112.0,50.0,55.0,31.0,26.0,21.0,7.0,11.0,523.0,465.0,365.0,439.0,465.0,434.0,273.0,380.0,227.0,380.0,365.0,342.0,218.0,1305.0
2026-03-02 19:10:00,62.0,16.0,47.0,11.0,35.0,34.0,75.0,10.0,47.0,21.0,20.0,48.0,18.0,32.0,31.0,73.0,53.0,49.0,67.0,60.0,16.0,47.0,81.0,56.0,73.0,50.0,31.0,85.0,47.0,21.0,55.0,26.0,547.0,427.0,321.0,465.0,476.0,512.0,351.0,447.0,285.0,370.0,369.0,410.0,248.0,1397.0
2026-03-02 19:20:00,29.0,56.0,45.0,49.0,32.0,33.0,52.0,9.0,114.0,14.0,21.0,30.0,29.0,41.0,40.0,43.0,44.0,22.0,83.0,43.0,16.0,18.0,63.0,34.0,60.0,44.0,15.0,54.0,63.0,26.0,40.0,16.0,401.0,345.0,303.0,521.0,565.0,521.0,261.0,322.0,255.0,304.0,316.0,428.0,230.0,1278.0
2026-03-02 19:30:00,14.0,24.0,53.0,35.0,13.0,49.0,36.0,16.0,80.0,25.0,31.0,37.0,13.0,28.0,33.0,37.0,30.0,40.0,85.0,31.0,13.0,35.0,42.0,70.0,59.0,52.0,39.0,8.0,29.0,11.0,35.0,28.0,419.0,339.0,260.0,438.0,447.0,447.0,253.0,321.0,249.0,326.0,304.0,359.0,142.0,1131.0
2026-03-02 19:40:00,19.0,48.0,50.0,45.0,35.0,39.0,42.0,18.0,33.0,13.0,15.0,32.0,26.0,17.0,57.0,41.0,59.0,31.0,45.0,22.0,20.0,23.0,15.0,38.0,59.0,19.0,28.0,18.0,72.0,16.0,32.0,46.0,383.0,371.0,312.0,418.0,410.0,380.0,230.0,279.0,248.0,331.0,273.0,283.0,186.0,1073.0
2026-03-02 19:50:00,30.0,43.0,39.0,56.0,29.0,19.0,20.0,16.0,38.0,13.0,6.0,19.0,32.0,25.0,24.0,44.0,20.0,18.0,26.0,35.0,17.0,41.0,41.0,37.0,50.0,24.0,23.0,28.0,43.0,23.0,35.0,35.0,370.0,291.0,252.0,280.0,303.0,318.0,211.0,273.0,261.0,307.0,246.0,251.0,145.0,949.0
2026-03-02 20:00:00,14.0,23.0,76.0,21.0,18.0,41.0,33.0,6.0,54.0,7.0,11.0,21.0,14.0,20.0,36.0,18.0,31.0,40.0,43.0,26.0,15.0,29.0,32.0,33.0,70.0,27.0,17.0,20.0,37.0,14.0,20.0,25.0,351.0,299.0,243.0,323.0,321.0,344.0,210.0,250.0,200.0,261.0,188.0,302.0,141.0,892.0
2026-03-02 20:10:00,5.0,26.0,20.0,7.0,30.0,30.0,49.0,25.0,51.0,19.0,22.0,24.0,19.0,11.0,18.0,37.0,24.0,32.0,66.0,23.0,12.0,14.0,20.0,43.0,44.0,22.0,45.0,41.0,49.0,19.0,18.0,10.0,330.0,297.0,237.0,392.0,376.0,311.0,145.0,210.0,150.0,222.0,241.0,268.0,144.0,875.0
2026-03-02 20:20:00,4.0,16.0,36.0,30.0,35.0,27.0,43.0,15.0,51.0,3.0,18.0,26.0,16.0,15.0,13.0,32.0,33.0,37.0,25.0,26.0,13.0,27.0,30.0,17.0,47.0,38.0,15.0,56.0,63.0,47.0,18.0,15.0,354.0,286.0,248.0,338.0,337.0,297.0,158.0,204.0,174.0,234.0,234.0,261.0,158.0,887.0
2026-03-02 20:30:00,16.0,22.0,27.0,39.0,21.0,14.0,24.0,12.0,33.0,14.0,13.0,24.0,38.0,18.0,36.0,14.0,51.0,23.0,35.0,24.0,12.0,21.0,46.0,39.0,27.0,22.0,26.0,30.0,27.0,14.0,19.0,13.0,313.0,299.0,235.0,288.0,250.0,227.0,132.0,198.0,177.0,237.0,197.0,219.0,141.0,794.0
2026-03-02 20:40:00,11.0,14.0,22.0,54.0,16.0,32.0,50.0,2.0,33.0,15.0,12.0,30.0,39.0,7.0,22.0,18.0,24.0,26.0,37.0,49.0,15.0,20.0,31.0,18.0,28.0,41.0,17.0,10.0,34.0,17.0,14.0,17.0,304.0,256.0,182.0,264.0,279.0,238.0,134.0,190.0,174.0,271.0,179.0,196.0,129.0,775.0
2026-03-02 20:50:00,17.0,12.0,33.0,21.0,22.0,21.0,15.0,7.0,15.0,9.0,14.0,27.0,6.0,10.0,29.0,20.0,13.0,20.0,18.0,13.0,13.0,35.0,21.0,15.0,47.0,14.0,29.0,14.0,21.0,10.0,38.0,15.0,247.0,204.0,145.0,165.0,213.0,220.0,166.0,206.0,139.0,194.0,195.0,152.0,73.0,614.0
2026-03-02 21:00:00,6.0,16.0,28.0,27.0,19.0,30.0,17.0,2.0,38.0,7.0,18.0,17.0,12.0,12.0,17.0,14.0,17.0,23.0,17.0,11.0,9.0,14.0,34.0,8.0,22.0,16.0,15.0,36.0,23.0,17.0,11.0,26.0,217.0,161.0,134.0,196.0,218.0,196.0,118.0,158.0,147.0,152.0,146.0,171.0,110.0,579.0
2026-03-02 21:10:00,20.0,24.0,38.0,11.0,23.0,12.0,33.0,9.0,50.0,12.0,11.0,14.0,13.0,17.0,16.0,12.0,31.0,17.0,47.0,15.0,10.0,14.0,10.0,13.0,52.0,20.0,27.0,16.0,42.0,21.0,21.0,18.0,242.0,228.0,194.0,291.0,294.0,273.0,134.0,158.0,120.0,178.0,180.0,233.0,98.0,689.0
2026-03-02 21:20:00,28.0,9.0,28.0,29.0,20.0,30.0,21.0,6.0,8.0,17.0,10.0,39.0,12.0,8.0,5.0,30.0,13.0,12.0,21.0,8.0,7.0,32.0,21.0,25.0,17.0,10.0,13.0,31.0,25.0,18.0,13.0,13.0,196.0,143.0,126.0,164.0,204.0,230.0,176.0,219.0,151.0,195.0,144.0,149.0,91.0,579.0
2026-03-02 21:30:00,6.0,11.0,10.0,25.0,18.0,25.0,32.0,4.0,24.0,7.0,8.0,32.0,13.0,5.0,19.0,24.0,20.0,27.0,16.0,8.0,19.0,5.0,8.0,36.0,38.0,13.0,13.0,30.0,35.0,16.0,19.0,21.0,239.0,208.0,179.0,227.0,225.0,196.0,121.0,154.0,118.0,221.0,142.0,130.0,94.0,587.0
2026-03-02 21:40:00,9.0,16.0,16.0,20.0,19.0,11.0,18.0,5.0,26.0,11.0,2.0,22.0,9.0,11.0,10.0,13.0,20.0,9.0,27.0,12.0,6.0,16.0,19.0,15.0,14.0,24.0,23.0,22.0,23.0,3.0,6.0,19.0,176.0,134.0,105.0,175.0,181.0,164.0,88.0,118.0,109.0,139.0,122.0,134.0,81.0,476.0
2026-03-02 21:50:00,8.0,10.0,16.0,8.0,20.0,12.0,22.0,4.0,26.0,12.0,28.0,28.0,28.0,6.0,3.0,15.0,11.0,17.0,24.0,7.0,7.0,18.0,16.0,18.0,28.0,15.0,18.0,11.0,37.0,10.0,18.0,12.0,185.0,160.0,142.0,213.0,231.0,190.0,103.0,136.0,90.0,169.0,145.0,148.0,51.0,513.0
2026-03-02 22:00:00,6.0,16.0,27.0,12.0,12.0,11.0,9.0,7.0,19.0,8.0,5.0,12.0,7.0,13.0,17.0,27.0,22.0,19.0,39.0,18.0,7.0,17.0,11.0,10.0,30.0,29.0,6.0,13.0,37.0,7.0,9.0,5.0,178.0,148.0,123.0,188.0,182.0,200.0,105.0,125.0,104.0,109.0,133.0,165.0,80.0,487.0
2026-03-02 22:10:00,5.0,9.0,7.0,1.0,7.0,4.0,5.0,1.0,11.0,3.0,5.0,7.0,8.0,6.0,3.0,3.0,5.0,6.0,8.0,5.0,2.0,6.0,7.0,10.0,12.0,14.0,6.0,4.0,5.0,9.0,7.0,3.0,86.0,71.0,66.0,71.0,74.0,63.0,39.0,46.0,27.0,54.0,63.0,50.0,27.0,194.0
2026-03-02 22:20:00,2.0,5.0,20.0,3.0,9.0,3.0,12.0,3.0,21.0,3.0,6.0,12.0,3.0,7.0,7.0,13.0,6.0,9.0,7.0,5.0,4.0,10.0,11.0,9.0,11.0,5.0,8.0,7.0,12.0,3.0,7.0,3.0,80.0,70.0,55.0,96.0,101.0,104.0,64.0,78.0,60.0,67.0,68.0,85.0,26.0,246.0
2026-03-02 22:30:00,1.0,4.0,12.0,4.0,7.0,3.0,10.0,5.0,5.0,2.0,1.0,7.0,6.0,3.0,14.0,12.0,7.0,6.0,10.0,5.0,5.0,6.0,3.0,5.0,7.0,5.0,3.0,5.0,20.0,3.0,8.0,7.0,72.0,63.0,45.0,75.0,78.0,81.0,46.0,58.0,50.0,57.0,58.0,62.0,24.0,201.0
2026-03-02 22:40:00,8.0,4.0,10.0,5.0,3.0,5.0,12.0,4.0,5.0,2.0,1.0,6.0,2.0,4.0,3.0,9.0,4.0,9.0,10.0,0.0,4.0,3.0,9.0,11.0,7.0,9.0,3.0,6.0,4.0,3.0,0.0,4.0,60.0,45.0,43.0,63.0,54.0,61.0,42.0,57.0,47.0,54.0,37.0,59.0,19.0,169.0
2026-03-02 22:50:00,1.0,4.0,8.0,4.0,4.0,6.0,17.0,2.0,11.0,4.0,1.0,6.0,2.0,6.0,2.0,7.0,6.0,4.0,17.0,4.0,5.0,2.0,8.0,5.0,18.0,10.0,2.0,8.0,3.0,12.0,9.0,7.0,76.0,59.0,55.0,72.0,84.0,74.0,43.0,56.0,45.0,66.0,57.0,54.0,28.0,205.0
2026-03-02 23:00:00,2.0,9.0,7.0,3.0,4.0,6.0,5.0,4.0,12.0,10.0,5.0,10.0,6.0,1.0,5.0,6.0,4.0,7.0,15.0,4.0,3.0,4.0,6.0,7.0,7.0,9.0,5.0,5.0,5.0,3.0,7.0,3.0,65.0,52.0,47.0,73.0,79.0,71.0,39.0,61.0,42.0,48.0,55.0,58.0,28.0,189.0
2026-03-02 23:10:00,4.0,7.0,5.0,2.0,5.0,8.0,6.0,1.0,2.0,0.0,6.0,7.0,1.0,3.0,2.0,6.0,3.0,8.0,6.0,3.0,7.0,10.0,4.0,5.0,16.0,2.0,3.0,3.0,8.0,1.0,4.0,7.0,61.0,47.0,46.0,56.0,62.0,53.0,37.0,46.0,32.0,61.0,32.0,38.0,24.0,155.0
2026-03-02 23:20:00,6.0,6.0,10.0,1.0,9.0,7.0,9.0,4.0,9.0,2.0,0.0,3.0,3.0,5.0,5.0,4.0,4.0,8.0,11.0,5.0,3.0,10.0,6.0,3.0,5.0,8.0,4.0,5.0,3.0,3.0,5.0,4.0,63.0,49.0,41.0,62.0,67.0,63.0,40.0,50.0,34.0,41.0,45.0,57.0,27.0,170.0
2026-03-02 23:30:00,3.0,9.0,8.0,7.0,10.0,5.0,9.0,2.0,15.0,8.0,4.0,15.0,5.0,2.0,2.0,10.0,7.0,6.0,6.0,7.0,5.0,15.0,7.0,2.0,10.0,5.0,1.0,9.0,14.0,7.0,7.0,7.0,76.0,57.0,56.0,82.0,96.0,85.0,50.0,70.0,54.0,75.0,56.0,61.0,37.0,229.0
2026-03-02 23:40:00,3.0,7.0,5.0,0.0,4.0,6.0,11.0,4.0,6.0,3.0,2.0,4.0,0.0,3.0,7.0,15.0,6.0,12.0,12.0,9.0,4.0,2.0,3.0,9.0,11.0,7.0,6.0,2.0,4.0,5.0,4.0,5.0,75.0,69.0,54.0,73.0,63.0,62.0,40.0,51.0,39.0,46.0,56.0,49.0,30.0,181.0
2026-03-02 23:50:00,2.0,4.0,5.0,9.0,6.0,4.0,6.0,1.0,3.0,4.0,1.0,10.0,4.0,2.0,7.0,5.0,4.0,9.0,4.0,1.0,2.0,2.0,4.0,12.0,1.0,8.0,3.0,8.0,4.0,1.0,6.0,9.0,65.0,48.0,41.0,53.0,50.0,45.0,34.0,43.0,39.0,55.0,43.0,32.0,21.0,151.0
2026-03-03 00:00:00,5.0,7.0,9.0,6.0,3.0,7.0,10.0,0.0,12.0,5.0,4.0,8.0,4.0,0.0,7.0,11.0,5.0,13.0,7.0,3.0,3.0,5.0,5.0,8.0,12.0,9.0,2.0,9.0,8.0,7.0,2.0,7.0,86.0,64.0,59.0,77.0,68.0,69.0,42.0,55.0,46.0,63.0,50.0,59.0,31.0,203.0
2026-03-03 00:10:00,3.0,5.0,4.0,8.0,3.0,2.0,5.0,0.0,14.0,1.0,2.0,3.0,7.0,3.0,4.0,4.0,3.0,6.0,11.0,5.0,1.0,2.0,8.0,10.0,14.0,6.0,2.0,5.0,8.0,3.0,6.0,7.0,71.0,57.0,51.0,67.0,62.0,58.0,25.0,32.0,33.0,57.0,34.0,54.0,20.0,165.0
2026-03-03 00:20:00,1.0,6.0,9.0,0.0,3.0,9.0,3.0,0.0,8.0,4.0,4.0,8.0,4.0,4.0,5.0,16.0,3.0,0.0,11.0,4.0,2.0,4.0,9.0,3.0,10.0,5.0,2.0,3.0,9.0,2.0,6.0,4.0,46.0,36.0,31.0,50.0,71.0,81.0,53.0,64.0,44.0,38.0,51.0,47.0,25.0,161.0
2026-03-03 00:30:00,2.0,6.0,14.0,1.0,5.0,9.0,13.0,1.0,12.0,2.0,6.0,8.0,5.0,7.0,9.0,3.0,8.0,6.0,20.0,6.0,5.0,2.0,11.0,7.0,10.0,1.0,5.0,0.0,3.0,2.0,3.0,2.0,55.0,63.0,49.0,86.0,92.0,81.0,46.0,58.0,39.0,53.0,43.0,69.0,29.0,194.0
2026-03-03 00:40:00,5.0,3.0,14.0,7.0,4.0,3.0,9.0,6.0,18.0,1.0,8.0,2.0,6.0,4.0,10.0,2.0,2.0,3.0,13.0,4.0,5.0,4.0,8.0,4.0,9.0,14.0,6.0,11.0,5.0,1.0,6.0,3.0,75.0,49.0,32.0,69.0,75.0,72.0,36.0,52.0,46.0,49.0,56.0,72.0,23.0,200.0
2026-03-03 00:50:00,4.0,0.0,2.0,7.0,3.0,6.0,7.0,2.0,6.0,6.0,12.0,4.0,5.0,5.0,4.0,7.0,4.0,2.0,6.0,8.0,4.0,1.0,9.0,17.0,13.0,5.0,6.0,12.0,3.0,2.0,3.0,4.0,79.0,64.0,46.0,60.0,55.0,46.0,31.0,47.0,41.0,62.0,53.0,34.0,30.0,179.0
2026-03-03 01:00:00,7.0,4.0,9.0,11.0,2.0,6.0,10.0,2.0,10.0,2.0,3.0,9.0,3.0,6.0,8.0,8.0,8.0,4.0,12.0,4.0,2.0,8.0,11.0,3.0,8.0,6.0,5.0,5.0,6.0,7.0,8.0,4.0,65.0,52.0,39.0,62.0,76.0,81.0,53.0,64.0,49.0,58.0,55.0,61.0,27.0,201.0
2026-03-03 01:10:00,6.0,3.0,9.0,4.0,2.0,7.0,16.0,3.0,15.0,5.0,3.0,7.0,1.0,7.0,6.0,11.0,5.0,2.0,10.0,2.0,2.0,5.0,7.0,8.0,7.0,3.0,8.0,9.0,2.0,4.0,4.0,4.0,59.0,45.0,32.0,66.0,76.0,78.0,51.0,61.0,45.0,54.0,53.0,54.0,26.0,187.0
2026-03-03 01:20:00,5.0,4.0,3.0,3.0,4.0,5.0,11.0,1.0,5.0,3.0,6.0,4.0,4.0,9.0,8.0,4.0,7.0,5.0,5.0,0.0,1.0,8.0,11.0,10.0,14.0,8.0,8.0,6.0,11.0,1.0,5.0,6.0,78.0,61.0,49.0,68.0,69.0,56.0,35.0,42.0,32.0,61.0,56.0,46.0,22.0,185.0
2026-03-03 01:30:00,6.0,2.0,8.0,2.0,9.0,4.0,5.0,3.0,18.0,2.0,2.0,3.0,2.0,7.0,13.0,7.0,7.0,3.0,15.0,5.0,2.0,4.0,8.0,9.0,19.0,11.0,6.0,7.0,10.0,3.0,10.0,2.0,84.0,76.0,54.0,80.0,85.0,88.0,45.0,53.0,34.0,48.0,70.0,71.0,25.0,214.0
2026-03-03 01:40:00,10.0,5.0,8.0,7.0,7.0,4.0,10.0,4.0,6.0,5.0,7.0,4.0,8.0,3.0,5.0,6.0,11.0,5.0,14.0,7.0,1.0,2.0,12.0,4.0,15.0,12.0,5.0,9.0,9.0,5.0,7.0,7.0,84.0,72.0,60.0,78.0,76.0,71.0,42.0,61.0,50.0,58.0,62.0,68.0,36.0,224.0
2026-03-03 01:50:00,5.0,4.0,4.0,7.0,12.0,5.0,10.0,4.0,13.0,7.0,3.0,9.0,4.0,3.0,2.0,3.0,4.0,3.0,12.0,3.0,1.0,6.0,5.0,1.0,10.0,9.0,5.0,7.0,7.0,2.0,4.0,2.0,54.0,46.0,40.0,69.0,82.0,65.0,33.0,47.0,33.0,50.0,50.0,53.0,23.0,176.0
2026-03-03 02:00:00,4.0,5.0,10.0,3.0,4.0,4.0,0.0,4.0,6.0,2.0,1.0,12.0,7.0,2.0,5.0,6.0,13.0,6.0,10.0,0.0,4.0,9.0,9.0,5.0,9.0,8.0,3.0,5.0,8.0,1.0,2.0,13.0,71.0,53.0,50.0,58.0,54.0,64.0,40.0,57.0,51.0,62.0,34.0,57.0,27.0,180.0
2026-03-03 02:10:00,4.0,5.0,12.0,6.0,3.0,2.0,10.0,1.0,6.0,1.0,3.0,10.0,2.0,4.0,12.0,10.0,2.0,7.0,14.0,8.0,6.0,7.0,6.0,9.0,11.0,8.0,4.0,2.0,8.0,4.0,11.0,9.0,83.0,62.0,43.0,67.0,76.0,81.0,53.0,63.0,51.0,70.0,60.0,58.0,19.0,207.0
2026-03-03 02:20:00,2.0,4.0,5.0,2.0,2.0,3.0,13.0,3.0,5.0,6.0,4.0,11.0,5.0,1.0,4.0,8.0,7.0,9.0,12.0,4.0,3.0,7.0,17.0,5.0,6.0,7.0,10.0,2.0,3.0,3.0,2.0,4.0,66.0,55.0,41.0,64.0,60.0,52.0,32.0,60.0,48.0,56.0,47.0,56.0,20.0,179.0
2026-03-03 02:30:00,12.0,1.0,9.0,2.0,2.0,4.0,5.0,2.0,9.0,1.0,6.0,10.0,2.0,3.0,8.0,13.0,7.0,3.0,2.0,3.0,2.0,3.0,8.0,5.0,5.0,5.0,8.0,3.0,4.0,1.0,9.0,8.0,54.0,44.0,26.0,44.0,55.0,75.0,60.0,70.0,45.0,42.0,56.0,49.0,18.0,165.0
2026-03-03 02:40:00,4.0,6.0,7.0,5.0,6.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,8.0,1.0,4.0,6.0,12.0,7.0,2.0,8.0,10.0,4.0,11.0,2.0,5.0,2.0,12.0,7.0,8.0,2.0,64.0,60.0,46.0,62.0,66.0,58.0,30.0,44.0,31.0,42.0,44.0,57.0,24.0,167.0
2026-03-03 02:50:00,3.0,7.0,6.0,5.0,11.0,7.0,11.0,1.0,5.0,0.0,6.0,10.0,1.0,3.0,5.0,10.0,12.0,8.0,20.0,9.0,4.0,8.0,2.0,2.0,11.0,10.0,7.0,7.0,7.0,4.0,1.0,1.0,73.0,70.0,56.0,89.0,88.0,72.0,40.0,44.0,29.0,53.0,57.0,52.0,42.0,204.0
2026-03-03 03:00:00,5.0,2.0,10.0,3.0,6.0,1.0,3.0,5.0,7.0,3.0,3.0,13.0,3.0,6.0,4.0,2.0,6.0,7.0,11.0,5.0,10.0,5.0,4.0,7.0,1.0,7.0,1.0,6.0,6.0,5.0,3.0,2.0,53.0,45.0,37.0,58.0,61.0,64.0,40.0,56.0,39.0,47.0,40.0,55.0,20.0,162.0
2026-03-03 03:10:00,3.0,1.0,4.0,5.0,8.0,8.0,9.0,2.0,15.0,5.0,8.0,7.0,8.0,7.0,11.0,14.0,3.0,3.0,8.0,1.0,4.0,6.0,7.0,7.0,9.0,5.0,4.0,10.0,13.0,3.0,7.0,8.0,75.0,57.0,42.0,75.0,91.0,86.0,50.0,61.0,49.0,63.0,72.0,55.0,23.0,213.0
2026-03-03 03:20:00,4.0,4.0,9.0,8.0,3.0,4.0,11.0,5.0,14.0,3.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,6.0,6.0,4.0,2.0,7.0,4.0,8.0,1.0,8.0,3.0,6.0,5.0,3.0,5.0,2.0,56.0,41.0,32.0,65.0,69.0,66.0,41.0,47.0,38.0,47.0,47.0,53.0,23.0,170.0
2026-03-03 03:30:00,3.0,7.0,3.0,4.0,9.0,6.0,3.0,2.0,13.0,6.0,1.0,2.0,2.0,2.0,4.0,8.0,1.0,5.0,12.0,6.0,3.0,6.0,8.0,1.0,15.0,7.0,3.0,5.0,5.0,1.0,3.0,7.0,62.0,47.0,41.0,57.0,63.0,57.0,27.0,44.0,41.0,43.0,44.0,51.0,25.0,163.0
2026-03-03 03:40:00,9.0,6.0,5.0,4.0,2.0,2.0,2.0,1.0,5.0,9.0,6.0,9.0,3.0,6.0,3.0,2.0,6.0,6.0,4.0,1.0,0.0,13.0,14.0,11.0,6.0,5.0,5.0,5.0,11.0,3.0,4.0,4.0,65.0,46.0,43.0,59.0,57.0,57.0,37.0,55.0,39.0,52.0,45.0,55.0,20.0,172.0
2026-03-03 03:50:00,4.0,2.0,9.0,5.0,3.0,5.0,3.0,2.0,8.0,5.0,4.0,5.0,4.0,5.0,4.0,12.0,5.0,1.0,13.0,2.0,3.0,6.0,5.0,4.0,7.0,3.0,4.0,12.0,2.0,1.0,4.0,3.0,51.0,35.0,27.0,45.0,54.0,67.0,44.0,54.0,44.0,40.0,45.0,44.0,26.0,155.0
2026-03-03 04:00:00,5.0,3.0,8.0,6.0,2.0,6.0,5.0,4.0,5.0,2.0,10.0,5.0,3.0,10.0,6.0,5.0,3.0,3.0,10.0,4.0,2.0,5.0,8.0,4.0,8.0,3.0,4.0,7.0,5.0,6.0,12.0,7.0,60.0,43.0,32.0,50.0,73.0,71.0,51.0,57.0,42.0,45.0,60.0,48.0,23.0,176.0
2026-03-03 04:10:00,3.0,6.0,10.0,1.0,9.0,6.0,10.0,3.0,9.0,11.0,3.0,6.0,2.0,4.0,2.0,9.0,10.0,6.0,9.0,7.0,3.0,10.0,3.0,3.0,18.0,0.0,1.0,8.0,11.0,2.0,2.0,7.0,66.0,60.0,56.0,76.0,75.0,69.0,40.0,56.0,47.0,60.0,43.0,54.0,37.0,194.0
2026-03-03 04:20:00,10.0,1.0,11.0,4.0,3.0,10.0,7.0,1.0,6.0,8.0,4.0,1.0,4.0,5.0,4.0,9.0,4.0,9.0,12.0,1.0,7.0,2.0,16.0,5.0,15.0,8.0,6.0,6.0,6.0,1.0,1.0,12.0,73.0,52.0,42.0,57.0,56.0,71.0,47.0,74.0,68.0,57.0,49.0,71.0,22.0,199.0
2026-03-03 04:30:00,4.0,5.0,12.0,4.0,5.0,8.0,16.0,3.0,9.0,5.0,1.0,7.0,4.0,4.0,5.0,7.0,12.0,0.0,9.0,4.0,4.0,2.0,5.0,2.0,15.0,7.0,7.0,2.0,14.0,8.0,6.0,7.0,63.0,62.0,51.0,73.0,84.0,80.0,48.0,61.0,47.0,61.0,55.0,56.0,31.0,203.0
2026-03-03 04:40:00,6.0,5.0,4.0,8.0,2.0,9.0,7.0,2.0,5.0,6.0,2.0,9.0,4.0,2.0,6.0,8.0,9.0,8.0,10.0,3.0,6.0,8.0,12.0,5.0,8.0,13.0,3.0,9.0,7.0,8.0,5.0,12.0,87.0,56.0,49.0,60.0,63.0,65.0,43.0,67.0,58.0,67.0,55.0,54.0,35.0,211.0
2026-03-03 04:50:00,4.0,4.0,4.0,4.0,3.0,8.0,10.0,6.0,13.0,1.0,9.0,4.0,6.0,4.0,4.0,8.0,11.0,2.0,7.0,5.0,2.0,7.0,7.0,4.0,15.0,6.0,5.0,4.0,15.0,9.0,0.0,5.0,72.0,64.0,54.0,78.0,77.0,67.0,32.0,44.0,37.0,57.0,49.0,58.0,32.0,196.0
2026-03-03 05:00:00,6.0,6.0,1.0,9.0,1.0,6.0,7.0,2.0,5.0,6.0,4.0,4.0,2.0,1.0,6.0,10.0,18.0,7.0,10.0,5.0,4.0,0.0,5.0,6.0,6.0,12.0,3.0,4.0,6.0,2.0,11.0,5.0,58.0,56.0,48.0,70.0,61.0,60.0,39.0,55.0,42.0,43.0,56.0,42.0,39.0,180.0
2026-03-03 05:10:00,7.0,4.0,12.0,7.0,5.0,9.0,9.0,2.0,19.0,1.0,3.0,2.0,6.0,3.0,6.0,9.0,4.0,3.0,7.0,6.0,4.0,5.0,4.0,12.0,7.0,5.0,4.0,6.0,12.0,8.0,4.0,10.0,78.0,61.0,49.0,78.0,77.0,84.0,46.0,54.0,49.0,62.0,48.0,66.0,29.0,205.0
2026-03-03 05:20:00,5.0,4.0,9.0,8.0,4.0,4.0,8.0,6.0,5.0,4.0,5.0,10.0,3.0,11.0,3.0,2.0,12.0,4.0,9.0,3.0,1.0,8.0,12.0,8.0,9.0,7.0,6.0,11.0,12.0,6.0,4.0,12.0,80.0,58.0,50.0,71.0,76.0,71.0,45.0,57.0,54.0,67.0,52.0,62.0,34.0,215.0
2026-03-03 05:30:00,1.0,6.0,4.0,6.0,1.0,13.0,7.0,3.0,10.0,3.0,3.0,10.0,6.0,5.0,13.0,7.0,11.0,7.0,13.0,2.0,4.0,2.0,4.0,14.0,11.0,7.0,12.0,8.0,3.0,7.0,5.0,4.0,93.0,84.0,63.0,75.0,76.0,71.0,45.0,54.0,35.0,64.0,63.0,45.0,40.0,212.0
